x y xerr yerr logsfr logsfrerr d25 n pobs
11.031 40.540926922761074 0.32938731001664284 -1.00309366977083 -1.236596842972041 0.3 230.2243472953673 1.0 0.30106751927011727
9.849 40.50299573172883 0.32938731001664284 -1.0030965759744215 -0.6253279760208841 0.3 52.98479402511376 1.0 0.7319422754661636
8.951 40.59136479482997 0.32938731001664284 -1.0030898137721551 -0.6885323097894229 0.3 35.90469570361918 1.0 0.4791756599601559
9.946 40.5743562204794 0.32938731001664284 -1.0030911130108975 0.33483246619037743 0.3 89.9810901301424 1.0 0.757114702067266
10.517 39.964993945251955 0.3588997074392789 -1.00313839236642 0.8010702428428189 0.3 114.85535550126517 1.0 0.6220521205783313
10.26 39.99586616544646 0.41379342672401165 -1.0031359622907599 -2.025657462957554 0.3 109.182051516599 1.0 0.7424791088777087
10.053 40.07882582872302 0.3917958652155482 -1.0031294508093695 -1.410697830198572 0.3 105.96226924116989 1.0 0.7757219645392818
10.156 40.3512153542277 0.32938731001664284 -1.0031082598938952 -0.2863082589175292 0.3 105.23283011050567 4.0 0.7591808334613009
9.74 38.44017684012682 0.47015316653192923 0.3570413396788203 -1.5448190849641463 0.3 348.45865051278724 1.0 0.7044841484439034
9.973 39.75190432178744 0.32938731001664284 0.15937629332495584 -1.2496028163014117 0.3 48.10068380326074 4.0 0.7641214599871609
9.886 40.41785442886164 0.32938731001664284 -1.0031031192371254 -1.2840692849915882 0.3 97.75776195838334 1.0 0.7415441289119448
10.356 40.053784560602196 0.39568169025114114 -1.0031314134406706 -0.8377391440957567 0.3 209.48418928715165 1.0 0.7071893476949405
9.692 39.960938664054005 0.32938731001664284 -1.0031387118536637 -0.5288839999999997 0.4242640687119285 131.5682961210269 1.0 0.6939805494691788
9.913 38.44544560784469 0.4415608678313784 -1.0032628414167106 -1.5008974598234843 0.3 266.77876048146516 1.0 0.7485508868318396
9.509 39.5902508322467 0.4482064256567503 -1.0031681930618825 -1.7612729105982297 0.3 125.35776785124239 1.0 0.6539355783780411
10.005 40.305868776601784 0.3314830312399113 -1.0031117677589592 -1.8074947440226552 0.3 74.49913845554468 4.0 0.7724257656699989
9.924 40.285628511212416 0.3376758800980609 -1.0031133360376447 -0.28448393283580486 0.3 79.64366746378437 1.0 0.7514054919103149
9.735 40.34524357099807 0.32938731001664284 -1.0031087213995473 -0.662280118441096 0.3 98.88974349153051 1.0 0.7033900235507028
10.313 40.23283639304831 0.3381360672865289 -1.0031174339834765 0.013249000000000066 0.4242640687119285 143.26867697479062 1.0 0.7299278617695625
10.343 40.4663391257074 0.32938731001664284 -1.0030993897149176 0.050415377521893845 0.3 94.22176826001314 1.0 0.714063782182617
10.218 40.6095443382808 0.32938731001664284 -1.0030884262932784 -0.8155794106676453 0.3 84.9476267974249 1.0 0.7492240361133902
9.377 39.47002219917274 0.5120790954530364 -1.0031778742826185 -0.8038790000000002 0.4242640687119285 207.56362669567315 1.0 0.6231316203278617
10.041 39.83164806598363 0.3817014540187134 -1.003148931962742 0.14612440324734166 0.3 134.3232683141004 1.0 0.7776490866066195
9.26 39.83471721384928 0.37620340243012157 -1.0031486885828687 -2.2352065305215305 0.3 109.182051516599 1.0 0.5955337807421519
8.556 39.73276883161782 0.3950303785786607 -1.0031567931539556 -1.5206120000000007 0.4242640687119285 73.8161262487429 1.0 0.3473356423386591
9.138 39.60245473693925 0.4556851983551803 -1.0031672136583427 -0.847068960129306 0.3 138.08650904451054 1.0 0.5536523025302639
8.812 39.530816800886264 0.48179767537836876 -1.0031729715098585 -1.297124000000001 0.4242640687119285 186.27357528770133 1.0 0.4377052957447052
10.073 40.519959282038066 0.32938731001664284 -1.0030952755902467 -2.139126427530961 0.3 52.01771254549299 4.0 0.7725100944270525
10.068 40.446522080333985 0.32938731001664284 -1.003100912990686 -0.9082016213122088 0.3 77.83075625903736 1.0 0.77331306195511
9.375 40.36925121138009 0.32938731001664284 -1.003106866895484 -1.259707813629312 0.3 38.4725745951097 1.0 0.6226598623862255
10.593 40.30814265471054 0.32938731001664284 0.05430370188792241 -1.4281150672154936 0.3 103.55027351941224 4.0 0.5787472585046711
8.939 39.75651115183284 0.39961981932832114 -1.003154901990713 -0.9031563977809753 0.3 66.39742703865998 1.0 0.47530236746094395
9.75 40.603139791658414 0.32938731001664284 -1.0030889149517648 -0.9223839282983306 0.3 79.2777380511945 1.0 0.7066723982303044
10.112 38.45797261360349 0.4655491381154088 -1.0032617751370545 -0.16222400000000015 0.4242640687119285 320.00093729257264 1.0 0.7662469477082055
10.416 40.13073036040412 0.3332041416309227 -1.0031253905706752 -1.784793321405651 0.3 101.66026802683973 4.0 0.6754611885210485
9.675 40.478163971108344 0.32938731001664284 -1.00309848148788 0.29551914197610074 0.3 78.9134899315343 1.0 0.6902605248322973
10.488 40.504860365833984 0.32938731001664284 -1.003096432982695 -1.8518633815885792 0.3 81.49880679522926 4.0 0.6373873975123789
10.383 40.594817875868316 0.32938731001664284 -1.0030895501340484 -1.2815057861050292 0.3 100.72824108735364 1.0 0.6929116760666897
9.833 40.14555714827626 0.3323386826717588 -1.003124232677207 -0.4057910000000007 0.4242640687119285 111.72522819977205 1.0 0.7277901226247447
10.261 39.75898746437257 0.38733060813728626 -1.0031547048737828 -1.9779078125927683 0.3 182.4531015405768 1.0 0.7423185153720974
10.54 40.49308118484813 0.32938731001664284 -1.003097336505321 -1.4760260917819394 0.3 63.848581093458954 4.0 0.609889659561673
10.475 40.32004954326321 0.32938731001664284 -1.0031106699300052 -0.5846741583829882 0.3 206.60995845800306 1.0 0.6442618320000554
9.494 40.563053092461246 0.32938731001664284 -1.0030919770306088 -0.5087289985855392 0.3 62.108530000760624 1.0 0.6506532036984395
9.698 40.55180315487783 0.32938731001664284 -1.0030928374641492 -0.6301204826814484 0.3 73.3079796098923 1.0 0.6952934993410194
10.304 39.79187683475549 0.32938731001664284 -1.0031520891814782 -2.0348467982261553 0.3 147.28253494110177 1.0 0.7346870856456464
10.352 40.56672876444267 0.32938731001664284 -1.003091696006452 -1.633994845650797 0.3 68.25763714940587 1.0 0.709304558306533
10.631 40.4320850185523 0.32938731001664284 -1.0031020236666264 -0.5274387166632337 0.3 72.1358660770448 1.0 0.552773228327451
9.633 40.52649405618107 0.32938731001664284 -1.00309477494184 -1.2550296103699097 0.3 52.620049268618075 1.0 0.6810698757294128
9.115 39.74066173242058 0.38987305626318935 -1.0031561642038092 -1.0326050000000002 0.4242640687119285 134.9432763501469 1.0 0.5444920737649566
9.781 39.81360412080752 0.38418745424597095 -1.0031503635878851 -1.34071960983038 0.3 127.68834275896273 1.0 0.7142956258901332
10.225 40.48676472058756 0.32938731001664284 -1.0030978212272275 -0.20635905887846206 0.3 85.14345130134552 1.0 0.74809988157411
10.361 40.46706898133228 0.32938731001664284 -1.003099333641718 -1.7536547050551263 0.3 92.71526637230484 4.0 0.7045453344304491
10.238 40.524466700314335 0.32938731001664284 -1.0030949302462495 -0.4894570974622354 0.3 108.93093976638811 1.0 0.7460121660011609
10.711 40.18790640269006 0.348832337950483 -1.0031209301450952 -1.3952173386289957 0.3 105.71856278469775 4.0 0.4980910595333035
10.316 40.223793094616774 0.3414220262373241 -1.0031181370447704 0.015868000000001103 0.4242640687119285 206.1347687399248 1.0 0.7283414538108679
10.217 40.44217439391792 0.32938731001664284 -1.00310124738437 -1.6965493229870674 0.3 64.88603707787628 4.0 0.7493846296190015
10.108 40.48159855422565 0.32938731001664284 -1.0030982177887229 -0.7899250741783632 0.3 103.0745032294553 1.0 0.7668893217306513
9.97 40.38607523676214 0.32938731001664284 -1.0031055686179142 -1.3390485121863094 0.3 84.75225267736523 1.0 0.7633429313293948
10.267 40.424690383192406 0.32938731001664284 -1.003102592860898 -0.6956333321867021 0.3 104.26804972496252 1.0 0.7413549543384285
10.309 40.443383112170046 0.32938731001664284 -1.0031011544109634 -1.7785406779771264 0.3 60.55517316460107 4.0 0.732043072381156
10.684 40.574427859636835 0.32938731001664284 -1.0030911075362856 -1.7918959549244065 0.3 86.32791469535071 4.0 0.516546291501329
10.612 39.227109488157446 0.32938731001664284 0.39392226392205604 -0.7567276356964427 0.3 124.78180122622176 1.0 0.565760243416061
9.643 37.34604286782533 0.32938731001664284 0.2830476349663836 -2.2840192616375603 0.3 356.5752951693436 1.0 0.6832581255158141
8.961 39.82856803485648 0.38108398024582457 -1.003149176243473 -1.1670470000000002 0.4242640687119285 56.64365257715539 1.0 0.4831583681189851
8.68 39.41661755716589 0.4849340161300298 -1.003182193610591 -2.0445060620828457 0.3 82.82305587617307 1.0 0.39862802435459904
10.379 40.27973991980379 0.32938731001664284 -1.0031137926009084 -1.907783693341429 0.3 97.98311687366008 4.0 0.6950268866782822
10.502 40.103873706446606 0.32938731001664284 -1.0031274901196479 -1.8116499753631672 0.3 158.91000831640207 4.0 0.6299841603718036
9.827 40.10820368567634 0.32938731001664284 -1.003127151427964 -0.7685199473053075 0.3 117.80161661016278 1.0 0.7262330653092125
9.763 40.115858651039865 0.32938731001664284 -1.0031265528347684 -0.8000650017782078 0.3 95.31280491586675 1.0 0.7096244539435367
10.295 40.116920737001436 0.32938731001664284 -1.003126469801231 -1.5148933962305762 0.3 94.00506420648895 1.0 0.7368583361813075
10.011 40.34710689674496 0.32938731001664284 -1.0031085773850765 -0.4504167545472342 0.3 120.8234549917433 1.0 0.7739828229855306
10.361 40.36109324682603 0.32938731001664284 -1.003107496820733 -1.7217878324022848 0.3 109.182051516599 4.0 0.7045453344304491
8.954 39.77284302523965 0.3708422845361623 -1.003153602411734 -1.173158 0.4242640687119285 48.434101814930294 4.0 0.4803704724078047
10.329 38.49968104874076 0.3690867106792115 -1.003258229996052 -0.5647565193296415 0.3 199.1366745315662 1.0 0.7214670193231913
10.427 40.0561945952688 0.3428644046850008 -1.003131224445041 -2.410129219292436 0.3 174.6430270839963 4.0 0.6696443593391688
9.365 39.914153884349915 0.3578058132562969 -1.0031424024087938 -0.8143550000000008 0.4242640687119285 126.51768899599739 1.0 0.6203010726780452
10.358 40.31682719955774 0.3332041416309227 -1.0031109193253849 -0.11749645478620607 0.3 112.75900900819612 1.0 0.7061317423891438
9.728 39.2697918934062 0.32938731001664284 -1.0031941295046263 -2.59493184638697 0.3 156.00957378991635 4.0 0.7018582487002222
10.595 40.45480336786489 0.32938731001664284 -1.0031002762513215 -1.7287201537275934 0.3 240.52003057638169 1.0 0.5773802042848171
10.037 40.2069788120866 0.32938731001664284 -1.0031194450959824 -0.8089448407314705 0.3 78.3702532879105 1.0 0.7782914606290652
9.896 39.08198288766954 0.34731109973624513 -1.0032095282022855 -2.5499407498897426 0.3 248.97242558061782 4.0 0.7441392244378321
8.684 39.224731008641065 0.5016014354046447 -1.0031978106149784 -1.408868000000001 0.4242640687119285 116.99067598548274 1.0 0.39981218409369307
9.89 40.52726964120786 0.32938731001664284 -1.0030947155327248 -1.6418541611463482 0.3 75.18847049648498 1.0 0.7425821671222999
9.122 38.14259566701005 0.5408326913195983 -1.0032888333865215 -2.4770175223563484 0.3 197.31097852558977 1.0 0.547279969476137
10.245 40.39903636091583 0.32938731001664284 -1.0031045691726768 -0.11471239455391924 0.3 103.7889815529061 1.0 0.7448880114618808
10.593 40.0720821905007 0.32938731001664284 -1.0031299791058206 -1.6374415447148323 0.3 145.59660570494492 4.0 0.5787472585046711
9.94 40.160163939634764 0.33364052511647924 -1.0031230928029444 -0.6997597665890751 0.3 157.4531126030665 1.0 0.7555576447517339
9.608 40.13275768505411 0.33541019662496846 -1.0031252321967246 -0.16716598302275543 0.3 69.52664136930757 1.0 0.6755992512634107
10.716 36.53710120334307 0.32938731001664284 0.48387809900070367 -2.8330182304074256 0.3 940.0506420648891 1.0 0.49467342398367
10.803 40.33958255262253 0.32938731001664284 -1.0031091590155183 0.07405887081275608 0.3 177.88988337146054 1.0 0.43520656542003366
10.42 40.35868594325135 0.32938731001664284 -1.0031076827518564 -0.26643780569709463 0.3 121.38115072069631 1.0 0.6733459779094559
10.369 40.18004581543319 0.32938731001664284 -1.0031215426113576 0.06213699999999989 0.4242640687119285 102.36494334018741 1.0 0.700314913207264
10.911 40.43679818938848 0.32938731001664284 -1.0031016609842291 0.535302999999999 0.4242640687119285 164.87364918614384 4.0 0.3691850086702258
10.052 40.40423685375709 0.32938731001664284 -1.0031041683382913 -1.5296868295785586 0.3 92.71526637230484 4.0 0.7758825580448935
10.272 38.9431471139707 0.32938731001664284 -1.0032210073105898 0.4350126729952919 0.3 149.6756836165773 1.0 0.740551986810371
10.046 40.4431123387777 0.32938731001664284 -1.003101175238099 -0.5908113445579488 0.3 120.54556875652366 1.0 0.7768461190785623
10.518 40.3415985482078 0.32938731001664284 -1.0031090031580792 -0.9535250862997273 0.3 184.56580888444248 1.0 0.6215233179254325
7.518 38.30340108854249 0.32938731001664284 -1.0032749809807884 -2.4267860000000008 0.4242640687119285 57.9630527393888 1.0 0.05027210378328581
10.15 40.14626110046863 0.3323386826717588 -1.0031241777236093 -0.12904999999999944 0.4242640687119285 103.55027351941224 1.0 0.7601443944949697
10.384 40.183985001159 0.32938731001664284 -1.0031212356553436 -1.7431387935658123 0.3 106.69676460233536 4.0 0.6923828734137908
10.427 40.421300493020674 0.32938731001664284 -1.003102853863959 -1.7430232757641946 0.3 109.68601296856455 4.0 0.6696443593391688
10.072 40.45225099313115 0.32938731001664284 -1.003100472472813 0.30712726325619855 0.3 48.21156733113703 1.0 0.7726706879326642
10.398 39.8806140670145 0.3611107863246403 -1.0031450534983035 0.6006903798641474 0.3 227.58899098420912 1.0 0.6849796362732165
10.301 39.71493583587711 0.3756008519692148 -1.0031582151094403 -0.5673878680579065 0.3 184.9912770149613 1.0 0.7358947751476386
9.15 39.704369755350676 0.3756008519692148 -1.0031590582250218 -1.0020499999999997 0.4242640687119285 61.68097788758841 1.0 0.5584315523208592
10.449 40.50453046173617 0.32938731001664284 -1.003096458280829 -1.6677931086844495 0.3 77.11719959661693 4.0 0.6580107009754084
9.709 39.74206366250995 0.3696701232179847 -1.003156052516448 -0.5140430000000009 0.4242640687119285 164.49445031567294 1.0 0.6977005741060602
9.113 39.748854272128646 0.3685050881602587 -1.0031555116417894 -1.034351000000001 0.4242640687119285 85.14345130134552 1.0 0.5436955321331904
10.174 40.322326820411476 0.3319096262538946 -1.0031104937027782 -0.5143798173956355 0.3 75.70965207544023 1.0 0.7562901503602948
10.592 40.3440302621961 0.32938731001664284 -1.0031088151820713 -1.152350229013038 0.3 131.26569743697317 4.0 0.5794307856145976
9.314 40.46923466116719 0.32938731001664284 -1.003099167269249 -1.2734960390161802 0.3 67.32110725811782 1.0 0.6082712451663257
9.734 40.474434480688984 0.32938731001664284 -1.0030987678801615 -1.8714890958351447 0.3 80.75162124335691 1.0 0.7031711985720628
9.495 40.28871966711713 0.3453129015834769 -1.0031130964230084 -1.9088041749099318 0.3 72.46883010640683 4.0 0.6508720286770795
9.1 40.146173137638655 0.348832337950483 -1.0031241845902683 -1.045700000000001 0.4242640687119285 66.8576720155038 4.0 0.5385180115267123
10.181 40.15056040307197 0.35141001693178864 -1.0031238421431328 -1.3740012398327863 0.3 141.62869399083462 4.0 0.7551659958210145
9.341 40.60211689411197 0.34781604333325394 -1.0030889930118236 -1.67409198737802 0.3 88.74650329009243 1.0 0.6146399773784124
9.56 39.79859568297227 0.3314830312399113 -1.0031515553648112 -1.7480637018921854 0.3 109.43374213917824 1.0 0.6650956522886861
10.898 38.543479456518256 0.32938731001664284 -1.003254515496879 -1.23001423134982 0.3 214.85786226158163 4.0 0.37656440335523744
10.537 40.232039887752876 0.32938731001664284 -1.0031174958941724 -1.7770838764543555 0.3 86.52692109149213 4.0 0.6114760675203667
10.374 38.97203424802492 0.3458091959448158 -1.0032186121277442 -1.0671467647095128 0.3 153.5151532143387 1.0 0.6976708999427726
10.565 40.398641776921245 0.33585860119996924 -1.003104599589949 0.23324500000000015 0.4242640687119285 128.86982844783205 4.0 0.5966695932392179
10.078 40.41376997873841 0.3323386826717588 -1.00310343382966 -0.9909537229077898 0.3 178.29996190428162 1.0 0.7717071268989953
10.482 40.20253841577908 0.34731109973624513 -1.0031197907156135 -1.0557852156766856 0.3 206.1347687399248 1.0 0.6405602134297682
9.592 40.137035286407816 0.3468083043988422 -1.0031248980845369 -1.3952885128946306 0.3 102.60091890541727 1.0 0.6720980516051691
10.041 40.09496184980033 0.35510561809129404 -1.0031281874374745 0.0890381397617972 0.3 95.31280491586675 1.0 0.7776490866066195
10.99 40.367934720159326 0.3390634158973805 -1.0031069685323655 -0.38318905167730577 0.3 170.66766644687493 4.0 0.3243409948151544
10.58 40.2332874220422 0.3578058132562969 -1.003117398927024 -1.3186362918110248 0.3 161.49208823561491 1.0 0.5876331109337201
9.356 40.35528142164792 0.3433496759864497 -1.003107945742357 -1.552242267791243 0.3 79.09540431338445 1.0 0.6181781619406829
10.646 40.41901177608658 0.32938731001664284 -1.0031030301075188 -1.2941118889385237 0.3 134.3232683141004 4.0 0.5425203216785479
10.662 40.39703967945843 0.3332041416309227 -1.0031047230968608 0.4371159732345973 0.3 198.22172462208883 1.0 0.5315838879197184
10.609 40.310710435720054 0.32938731001664284 -1.0031113928463071 -1.7444134276693077 0.3 142.2824223396993 4.0 0.5678108247458417
10.837 40.28627756892667 0.33676252760662073 -1.0031132857221026 -1.2745604460987678 0.3 138.08650904451054 4.0 0.4119666436825217
10.305 40.25725001660843 0.35141001693178864 -1.003115537555464 -0.8106736819860103 0.3 152.80981515510243 1.0 0.7341582829927485
10.691 39.114672919912394 0.3535095472543846 0.2237429915615143 -0.7796212978431996 0.3 280.64108477231883 1.0 0.51176160173184
10.774 40.44321649237982 0.32938731001664284 -1.0031011672268608 -1.3519071421277076 0.3 134.0143333698319 4.0 0.45502885160791323
10.641 40.397478904247855 0.32938731001664284 -1.00310468923571 -1.0932448584335006 0.3 224.46635296323197 1.0 0.5459379572281827
10.28 37.250117573417754 0.32938731001664284 -1.0033678961501087 -0.015560000000000684 0.4242640687119285 684.1498725367011 1.0 0.7392672387654795
10.347 40.43981463546336 0.32938731001664284 -1.0031014289107112 -0.4673090829675104 0.3 120.2683216419097 1.0 0.7119485715710244
10.679 39.84944858277568 0.32938731001664284 -1.0031475209258252 0.03952487655184456 0.3 191.4922713060457 1.0 0.5199639270509625
10.651 40.24141870542627 0.3588997074392789 -1.0031167670541887 -0.7185050007975633 0.3 146.6058331616383 4.0 0.5391026861289144
9.196 39.938364227282605 0.3720215047547655 -1.0031404915252173 -1.6047595521834168 0.3 74.6708767062831 1.0 0.5767520098514738
10.699 40.419803883890836 0.3314830312399113 -1.0031029691086761 -1.3721197918154218 0.3 203.30649368352152 4.0 0.5062933848524259
10.029 39.672389376893136 0.45043978509896304 0.07548451551413743 -1.731855373858238 0.3 249.54636629641323 1.0 0.7786539949321271
10.831 40.41161252863812 0.32938731001664284 -1.003103600026537 -1.5318948921716071 0.3 246.1224617919641 4.0 0.41606780634208296
9.843 40.07390049077495 0.35726180876214575 -1.00312983664266 -2.1824230949044505 0.3 91.23285178394973 4.0 0.7303852181506315
10.809 40.38729789722404 0.32938731001664284 -1.0031054743098566 -1.4970257571199141 0.3 164.87364918614384 4.0 0.43110540276047365
9.905 40.452539540353825 0.32938731001664284 -1.0031004502886312 -0.3508372587605777 0.3 70.33172193288782 1.0 0.7464748104111298
10.479 40.016024743300214 0.32938731001664284 -1.0031343775585209 -1.939898871370886 0.3 206.1347687399248 4.0 0.6421466213884628
11.117 39.04249861319379 0.32938731001664284 -1.0032127844753207 0.7151410000000009 0.4242640687119285 236.6743812451671 4.0 0.2529858955635897
10.154 40.157939342958535 0.3390634158973805 -1.0031232663507224 -0.18078437394645164 0.3 75.01554181306321 1.0 0.759502020472524
9.712 39.77957700276489 0.394380526902635 -1.0031530668794633 -1.3175466775190046 0.3 222.40843306954557 1.0 0.6983570490419806
8.511 39.10717255224629 0.5660388679233962 -1.0032074542540446 -1.5598970000000012 0.4242640687119285 224.46635296323197 1.0 0.32859153458956397
9.864 40.11831464925758 0.3524556709715422 -1.003126360832313 -1.1536091408895999 0.3 150.02072170178585 1.0 0.7358349187549941
10.282 40.11561570607952 0.3535095472543846 -1.0031265718287468 -1.1883534478229123 0.3 132.480283981134 4.0 0.7389460517542564
9.825 40.45136414112796 0.32938731001664284 -1.003100540658045 0.017440457792311292 0.3 49.90582626616026 4.0 0.725714046204035
8.657 38.28903937681077 0.3930852324878155 -1.0032762134073012 -1.480588890039229 0.3 53.96985489180211 1.0 0.3894057508421842
10.636 40.241970348947554 0.3594495792180038 -1.003116724195873 -1.4768674729209224 0.3 138.08650904451054 4.0 0.5493555927778174
9.563 40.40406255205304 0.32938731001664284 -1.003104181771133 -0.3942612319906189 0.3 46.147826417196576 1.0 0.6657521272246063
10.761 40.415621109488555 0.32938731001664284 -1.0031032912439566 -0.4367025753729763 0.3 214.3637028911573 1.0 0.4639147040369621
9.721 37.60858387059061 0.32938731001664284 -1.003335687961505 -0.5035670000000003 0.4242640687119285 483.22706471943985 1.0 0.7003264738497416
9.979 40.189999893613866 0.37620340243012157 -1.0031207670689837 -0.2783330000000017 0.4242640687119285 111.72522819977205 1.0 0.7656785173026925
10.633 39.38686980842256 0.3302181097396083 0.19695857738592049 -1.4993209185021215 0.3 125.93639301741146 1.0 0.5514061741075981
10.607 40.210525748546665 0.32938731001664284 -1.0031191690740875 -1.3069979790394726 0.3 113.5406171186985 4.0 0.5691778789656958
9.47 40.32962172325831 0.34781604333325394 -1.0031099293206933 -1.8555484116416778 0.3 41.89394424463028 4.0 0.6450683646139386
10.561 40.16465352513657 0.3561797299117399 -1.0031227426150022 -1.7628702405965413 0.3 106.69676460233536 1.0 0.5987848038508105
9.996 40.496633700899736 0.32938731001664284 -1.0030970639538843 -1.479289990065304 0.3 99.57521444625363 1.0 0.7700901796967006
9.516 40.04562565903319 0.3600013888862097 -1.0031320534335317 -0.6825320000000001 0.4242640687119285 114.59119551397427 1.0 0.6554673532285217
10.135 40.5447157574004 0.32938731001664284 -1.003093379778368 -0.14214500000000108 0.4242640687119285 114.59119551397427 1.0 0.7625532970791418
9.997 40.42223990058975 0.32938731001664284 -1.0031027815302997 -0.027683767487111766 0.3 176.25897911769184 1.0 0.7703496892492891
10.358 40.41042364291753 0.32938731001664284 -1.0031036916186933 -0.2895000251593274 0.3 152.80981515510243 1.0 0.7061317423891438
10.622 40.307794073840476 0.35193181157718606 -1.0031116186632332 -1.2737295927105095 0.3 157.09098049313909 4.0 0.5589249723167928
9.669 39.88917049212418 0.3545715724645731 -1.0031443767474242 -0.7255532476689908 0.3 110.19230060090078 1.0 0.6889475749604566
10.592 40.40144382046645 0.3319096262538946 -1.0031043836019014 -0.2356798216704732 0.3 184.1413193034695 1.0 0.5794307856145976
10.656 39.977724035109766 0.32938731001664284 -1.0031373898740858 -1.7230023051882597 0.3 204.24491382060054 4.0 0.5356850505792796
10.436 39.948768388372514 0.32938731001664284 -1.0031396710552198 -2.0523553834641106 0.3 177.07255359998314 4.0 0.6648851354630848
9.513 39.879299381025376 0.3905124837953327 -1.003145157506205 -0.6851510000000012 0.4242640687119285 159.6435035879286 1.0 0.6548108782926013
9.706 40.22223638695391 0.3611107863246403 -1.0031182581012899 -0.5166620000000002 0.4242640687119285 135.87865845558358 1.0 0.69704409917014
10.223 39.934070096023426 0.38418745424597095 -1.0031408302845535 -2.2314537765212137 0.3 129.16690408346236 4.0 0.7484210685853327
9.948 40.127979955935174 0.3690867106792115 -1.0031256054570508 -1.509943818953218 0.3 182.4531015405768 1.0 0.7576337211724437
9.191 40.11804210325432 0.3690867106792115 -1.0031263821379657 -0.9662569999999988 0.4242640687119285 143.59894538432326 1.0 0.5747606557720596
10.355 40.37251114042532 0.34481879299133333 -1.00310661524827 0.006987458615547837 0.3 130.0622462891817 1.0 0.7077181503478384
10.564 40.1935334058113 0.36166835637086087 -1.0031204918585688 -1.434390330930114 0.3 48.769830969845955 4.0 0.5971983958921158
10.108 40.210498519625716 0.3545715724645731 -1.0031191711928509 -0.16571599999999975 0.4242640687119285 109.93886534227266 1.0 0.7668893217306513
10.618 40.30340108854249 0.32938731001664284 -1.003111958878524 -1.7629227260187434 0.3 134.0143333698319 4.0 0.5616590807564998
10.285 40.25324139597303 0.3468083043988422 -1.0031158487831207 -1.1570822812591075 0.3 142.2824223396993 1.0 0.7384642712374221
10.441 39.137921279160764 0.36055512754639896 -1.0032049262398324 0.12499299999999991 0.4242640687119285 149.33143909694343 1.0 0.6622411221985934
10.37 38.657728628983776 0.32938731001664284 -1.0032448658811344 0.06300999999999846 0.4242640687119285 113.018945369388 4.0 0.6997861105543661
10.009 38.89624158242793 0.32938731001664284 -1.003224904095529 -0.25214300000000023 0.4242640687119285 150.36655518192683 1.0 0.7734638038803534
10.595 38.64193410148302 0.32938731001664284 -1.0032461964950337 -1.2817250365204202 0.3 68.88921728981298 4.0 0.5773802042848171
10.024 39.586628571670516 0.3930852324878155 -1.0031684838768073 -1.372495192536718 0.3 169.10297587586723 1.0 0.7773564471691834
10.378 40.390778598368975 0.32938731001664284 -1.0031052058626209 -1.5511450773372815 0.3 121.9414206561733 1.0 0.6955556893311801
9.598 39.6939697180606 0.32938731001664284 -1.0031598885309745 -2.0341241283967264 0.3 99.80475902221019 4.0 0.6734110014770097
10.555 40.23548614789098 0.35141001693178864 -1.0031172280412537 -0.9288376208938871 0.3 233.4270869965684 4.0 0.6019576197681997
10.888 40.22692488459389 0.3529815859219855 -1.0031178935313103 -1.2841987346548436 0.3 361.53575164461466 1.0 0.38224086080524633
9.655 39.8222047172841 0.32938731001664284 -1.0031496810453993 -2.473718859240023 0.3 138.7238874105357 4.0 0.685884025259495
10.246 40.30264227104216 0.3524556709715422 -1.0031120176527748 -1.5292813665171252 0.3 68.88921728981298 4.0 0.7447274179562691
9.303 39.833415201667755 0.37261374102413347 -1.0031487918263327 -1.732108480142017 0.3 105.47541683752159 1.0 0.6056765764873275
10.069 40.37805203739128 0.32938731001664284 -1.0031061876173593 -0.8778715772798265 0.3 109.93886534227266 1.0 0.7731524684494984
10.925 40.37836631247013 0.32938731001664284 -1.003106163366017 -1.569957471573531 0.3 159.6435035879286 4.0 0.3612379682402126
11.036 39.2216501000787 0.32938731001664284 -1.003198062610239 -0.6251830052150851 0.3 165.63467137322078 4.0 0.2982292905451133
10.146 40.356456108907594 0.32938731001664284 -1.0031078549957708 -0.8476695141169586 0.3 72.30215642230785 1.0 0.7607867685174156
10.184 40.2876602341572 0.32938731001664284 -1.0031131785420633 -1.482445165128155 0.3 76.76287824945148 4.0 0.7546842153041802
10.319 39.785548853952 0.4103656905736638 -1.0031525921088764 -1.007574925514021 0.3 221.89690786815976 1.0 0.7267550458521732
9.702 40.285553588718045 0.35564167359858156 -1.0031133418458091 -0.4495701983773728 0.3 54.84679448821501 4.0 0.6961687992555796
10.733 42.56884817719183 0.4002811511925087 -1.0029458574518968 -0.21697300107034323 0.3 284.54519115614676 1.0 0.4830534631149128
10.44 39.499656035331114 0.4278142120126446 -1.0031754825744676 -1.4054676373233832 0.3 271.1135666249534 1.0 0.6627699248514923
9.594 39.78439334247075 0.378021163428716 -1.0031526839625116 -0.7823304430987861 0.3 153.16207815967482 1.0 0.6725357015624491
10.212 40.39155265318177 0.32938731001664284 -1.0031051461703606 -0.0749240000000011 0.4242640687119285 109.68601296856455 1.0 0.7501875971470591
10.137 39.891768231581395 0.3969886648255842 -1.0031441713427918 -1.6037555646692923 0.3 171.45543260249678 1.0 0.7622321100679188
9.899 40.19064088785686 0.3594495792180038 -1.0031207171410317 -1.1604828839797676 0.3 130.0622462891817 1.0 0.7449177530955977
9.119 39.971722903081904 0.3792413479566805 -1.0031378623823697 -1.0291130000000006 0.4242640687119285 100.96044366422804 1.0 0.5460851570284881
